-1,647.634,0.267495
-1,647.635,0.0471833
-1,647.635,0.0471833
0,647.633,0.0649837
0,647.633,0.0448715
0,647.633,0.0448715
1,647.632,0.0462516
1,647.632,0.0462516
1,647.631,0.0329341
1,647.631,0.0329341
1,647.63,0.0286752
1,647.629,0.0306907
1,647.628,0.0306907
1,647.628,0.0313265
1,647.628,0.0313265
0.370474,647.627,0.0350902
0.278579,647.626,0.0417401
0.161632,647.624,0.0903252
0.161632,647.624,0.0903252
0.150768,647.619,0.181266
0.150768,647.619,0.181266
-0.750474,647.617,0.0681086
-0.9327368,647.617,0.0146896
-0.9327368,647.617,0.0146896
-1,647.616,0.0181424
-1,647.617,0.00758413
0,647.617,0.00994308
0,647.617,0.00994308
1,647.617,0.0155865
1,647.617,0.0197781
1,647.617,0.0197781
1,647.617,0.0267786
1,647.617,0.0267786
1,647.619,0.06253
1,647.619,0.06253
1,647.623,0.152666
1,647.625,0.186194
1,647.632,0.303774
1,647.632,0.303774
1,647.647,0.505244
1,647.654,0.57823
1,647.654,0.57823
1,647.692,0.934587
1,647.692,0.934587
